name,longitude,latitude,prov,date,key
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,2/14/2022,4218992620
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,2/16/2022,4341138377
"Haplospiza unicolor Cabanis, 1851",-45.023266,-23.238897,gbif,2/18/2022,4216649320
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,2/12/2022,4305047426
"Haplospiza unicolor Cabanis, 1851",-46.99491,-23.680063,gbif,2/20/2022,4358334887
"Haplospiza unicolor Cabanis, 1851",-54.312664,-25.687967,gbif,2/12/2022,4324584017
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,2/22/2022,4229698654
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,2/22/2022,4226712441
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,2/14/2022,4215792735
"Haplospiza unicolor Cabanis, 1851",-45.673733,-22.694208,gbif,2/22/2022,4192619159
"Haplospiza unicolor Cabanis, 1851",-45.673733,-22.694208,gbif,2/22/2022,4363544342
"Haplospiza unicolor Cabanis, 1851",-53.85777,-26.452692,gbif,2/24/2022,4220002506
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,2/26/2022,4220269730
"Haplospiza unicolor Cabanis, 1851",-51.05506,-26.135973,gbif,2/27/2022,4344614797
"Haplospiza unicolor Cabanis, 1851",-44.79607,-22.352962,gbif,2/28/2022,4352613244
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,2/22/2022,4336692064
"Haplospiza unicolor Cabanis, 1851",-49.176178,-27.67893,gbif,2/20/2022,4229675605
"Haplospiza unicolor Cabanis, 1851",-49.176178,-27.67893,gbif,2/20/2022,4267168875
"Haplospiza unicolor Cabanis, 1851",-54.312664,-25.687967,gbif,2/12/2022,4245248227
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,2/15/2022,4221474914
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,2/14/2022,4366003193
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,2/10/2022,4275247271
"Haplospiza unicolor Cabanis, 1851",-49.176178,-27.67893,gbif,2/27/2022,4198865675
"Haplospiza unicolor Cabanis, 1851",-48.419296,-24.26752,gbif,2/24/2022,4279844413
"Haplospiza unicolor Cabanis, 1851",-49.99785,-24.804827,gbif,2/4/2022,4301501066
"Haplospiza unicolor Cabanis, 1851",-49.223731,-25.26863,gbif,3/16/2022,4046795302
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,3/1/2022,4205116706
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,3/1/2022,4319123952
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,3/1/2022,4373942111
"Haplospiza unicolor Cabanis, 1851",-46.766724,-22.182892,gbif,3/5/2022,4229878698
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,3/1/2022,4324652142
"Haplospiza unicolor Cabanis, 1851",-52.75875,-23.858524,gbif,3/6/2022,4292417241
"Haplospiza unicolor Cabanis, 1851",-49.200394,-26.658974,gbif,3/5/2022,4292417262
"Haplospiza unicolor Cabanis, 1851",-49.041042,-26.770054,gbif,3/6/2022,4234682635
"Haplospiza unicolor Cabanis, 1851",-52.75875,-23.858524,gbif,3/6/2022,4234975652
"Haplospiza unicolor Cabanis, 1851",-50.32503,-25.620222,gbif,3/14/2022,4202429481
"Haplospiza unicolor Cabanis, 1851",-50.32503,-25.620222,gbif,3/14/2022,4217207974
"Haplospiza unicolor Cabanis, 1851",-54.169323,-25.857588,gbif,3/13/2022,4326549949
"Haplospiza unicolor Cabanis, 1851",-48.4174,-24.2472,gbif,3/15/2022,4361558065
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,3/15/2022,4316733984
"Haplospiza unicolor Cabanis, 1851",-45.50286,-22.691557,gbif,3/16/2022,4348573430
"Haplospiza unicolor Cabanis, 1851",-49.223545,-25.26865,gbif,3/17/2022,4332448293
"Haplospiza unicolor Cabanis, 1851",-49.223606,-25.268665,gbif,3/17/2022,4330099299
"Haplospiza unicolor Cabanis, 1851",-45.023266,-23.238897,gbif,3/17/2022,4235799486
"Haplospiza unicolor Cabanis, 1851",-49.418686,-26.684414,gbif,3/18/2022,4318110588
"Haplospiza unicolor Cabanis, 1851",-49.575203,-27.853117,gbif,3/19/2022,4371709068
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,3/13/2022,4213239156
"Haplospiza unicolor Cabanis, 1851",-54.168785,-25.857317,gbif,3/13/2022,4337360009
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,3/16/2022,4199442501
"Haplospiza unicolor Cabanis, 1851",-54.137268,-25.967266,gbif,3/19/2022,4245714495
"Haplospiza unicolor Cabanis, 1851",-49.015625,-27.67197,gbif,3/24/2022,4342943935
"Haplospiza unicolor Cabanis, 1851",-49.015625,-27.67197,gbif,3/24/2022,4310898064
"Haplospiza unicolor Cabanis, 1851",-44.582592,-22.643936,gbif,3/25/2022,4390155377
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,3/24/2022,4263912037
"Haplospiza unicolor Cabanis, 1851",-44.582592,-22.643936,gbif,3/25/2022,4277315057
"Haplospiza unicolor Cabanis, 1851",-44.816353,-23.142773,gbif,3/24/2022,4202556678
"Haplospiza unicolor Cabanis, 1851",-49.447422,-26.752623,gbif,3/18/2022,4248332942
"Haplospiza unicolor Cabanis, 1851",-45.481945,-22.689444,gbif,3/29/2022,4344066790
"Haplospiza unicolor Cabanis, 1851",-45.724663,-23.578852,gbif,3/31/2022,4251083139
"Haplospiza unicolor Cabanis, 1851",-49.447422,-26.752623,gbif,3/18/2022,4349494332
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,3/28/2022,4377737215
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,3/26/2022,4363336631
"Haplospiza unicolor Cabanis, 1851",-51.70606,-26.051758,gbif,3/29/2022,4236794204
"Haplospiza unicolor Cabanis, 1851",-45.724663,-23.578852,gbif,3/31/2022,4355454217
"Haplospiza unicolor Cabanis, 1851",-51.442738,-27.276634,gbif,3/23/2022,4383064523
"Haplospiza unicolor Cabanis, 1851",-45.22958,-22.568918,gbif,3/13/2022,4184652390
"Haplospiza unicolor Cabanis, 1851",-49.176178,-27.67893,gbif,3/6/2022,4394503656
"Haplospiza unicolor Cabanis, 1851",-47.51018,-24.017117,gbif,3/6/2022,4639299631
"Haplospiza unicolor Cabanis, 1851",-44.61104,-22.444906,gbif,3/20/2022,4617031296
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,4/2/2022,4369295121
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,4/2/2022,4233754226
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,4/2/2022,4339062046
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,4/2/2022,4359364135
"Haplospiza unicolor Cabanis, 1851",-46.301388,-23.777185,gbif,4/2/2022,4315591758
"Haplospiza unicolor Cabanis, 1851",-44.97008,-23.185116,gbif,4/4/2022,4246437142
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,4/12/2022,4343072523
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,4/12/2022,4243324995
"Haplospiza unicolor Cabanis, 1851",-49.41153,-26.639814,gbif,4/12/2022,4327085865
"Haplospiza unicolor Cabanis, 1851",-44.69787,-22.37583,gbif,4/12/2022,4252458127
"Haplospiza unicolor Cabanis, 1851",-48.81067,-27.73223,gbif,4/15/2022,4321865049
"Haplospiza unicolor Cabanis, 1851",-45.59698,-22.731236,gbif,4/17/2022,4354998181
"Haplospiza unicolor Cabanis, 1851",-48.887173,-25.420645,gbif,4/21/2022,4265012794
"Haplospiza unicolor Cabanis, 1851",-49.85533,-27.928144,gbif,4/22/2022,4345874606
"Haplospiza unicolor Cabanis, 1851",-49.834312,-27.930956,gbif,4/22/2022,4394955711
"Haplospiza unicolor Cabanis, 1851",-49.85533,-27.928144,gbif,4/22/2022,4250874235
"Haplospiza unicolor Cabanis, 1851",-49.834312,-27.930956,gbif,4/23/2022,4378077329
"Haplospiza unicolor Cabanis, 1851",-49.875267,-27.972515,gbif,4/23/2022,4249873314
"Haplospiza unicolor Cabanis, 1851",-49.834312,-27.930956,gbif,4/23/2022,4301516321
"Haplospiza unicolor Cabanis, 1851",-49.874893,-27.973124,gbif,4/23/2022,4353700439
"Haplospiza unicolor Cabanis, 1851",-48.883945,-25.359869,gbif,4/23/2022,4213475628
"Haplospiza unicolor Cabanis, 1851",-49.066105,-26.7456,gbif,4/23/2022,4247954785
"Haplospiza unicolor Cabanis, 1851",-45.502506,-23.566956,gbif,4/25/2022,4276048819
"Haplospiza unicolor Cabanis, 1851",-44.997196,-23.206062,gbif,4/26/2022,4258881001
"Haplospiza unicolor Cabanis, 1851",-44.997196,-23.206062,gbif,4/26/2022,4183580411
"Haplospiza unicolor Cabanis, 1851",-49.36535,-28.057894,gbif,4/29/2022,4251092116
"Haplospiza unicolor Cabanis, 1851",-44.833633,-23.172249,gbif,4/29/2022,4288575828
"Haplospiza unicolor Cabanis, 1851",-44.833633,-23.172249,gbif,4/29/2022,4370564841
"Haplospiza unicolor Cabanis, 1851",-44.997196,-23.206062,gbif,4/26/2022,4322225318
"Haplospiza unicolor Cabanis, 1851",-49.176178,-27.67893,gbif,4/10/2022,4341442740
"Haplospiza unicolor Cabanis, 1851",-51.664948,-26.123307,gbif,5/31/2022,4029011567
"Haplospiza unicolor Cabanis, 1851",-46.520084,-21.79383,gbif,5/1/2022,4289377461
"Haplospiza unicolor Cabanis, 1851",-42.92251,-22.440983,gbif,5/4/2022,4262181934
"Haplospiza unicolor Cabanis, 1851",-49.93415,-27.951292,gbif,5/8/2022,4275327208
"Haplospiza unicolor Cabanis, 1851",-40.982784,-20.470453,gbif,5/9/2022,4351453562
"Haplospiza unicolor Cabanis, 1851",-42.49221,-22.37579,gbif,5/10/2022,4303768749
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,5/12/2022,4362816792
"Haplospiza unicolor Cabanis, 1851",-44.848698,-23.346272,gbif,5/14/2022,4356995683
"Haplospiza unicolor Cabanis, 1851",-44.848698,-23.346272,gbif,5/14/2022,4275737763
"Haplospiza unicolor Cabanis, 1851",-44.848698,-23.346272,gbif,5/14/2022,4310369081
"Haplospiza unicolor Cabanis, 1851",-44.837917,-23.34044,gbif,5/14/2022,4297997130
"Haplospiza unicolor Cabanis, 1851",-44.837917,-23.34044,gbif,5/14/2022,4199462565
"Haplospiza unicolor Cabanis, 1851",-44.837917,-23.34044,gbif,5/14/2022,4214089163
"Haplospiza unicolor Cabanis, 1851",-49.409264,-26.630404,gbif,5/14/2022,4297997298
"Haplospiza unicolor Cabanis, 1851",-49.409264,-26.630404,gbif,5/14/2022,4181369508
"Haplospiza unicolor Cabanis, 1851",-45.59698,-22.731236,gbif,5/14/2022,4376307733
"Haplospiza unicolor Cabanis, 1851",-44.837917,-23.34044,gbif,5/14/2022,4269552429
"Haplospiza unicolor Cabanis, 1851",-44.848698,-23.346272,gbif,5/14/2022,4285913766
"Haplospiza unicolor Cabanis, 1851",-45.379814,-22.617733,gbif,5/14/2022,4216273104
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,5/14/2022,4394928138
"Haplospiza unicolor Cabanis, 1851",-45.379814,-22.617733,gbif,5/14/2022,4309809983
"Haplospiza unicolor Cabanis, 1851",-44.816353,-23.142773,gbif,5/14/2022,4233556209
"Haplospiza unicolor Cabanis, 1851",-44.816353,-23.142773,gbif,5/14/2022,4227673101
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/12/2022,4361383253
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/13/2022,4304779791
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/13/2022,4297295907
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/12/2022,4257114836
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/13/2022,4211511410
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/13/2022,4199614048
"Haplospiza unicolor Cabanis, 1851",-44.816353,-23.142773,gbif,5/14/2022,4212007703
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/14/2022,4200617452
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/14/2022,4318893462
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/14/2022,4374925572
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/14/2022,4313505732
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,5/14/2022,4279365442
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,5/14/2022,4256143591
"Haplospiza unicolor Cabanis, 1851",-49.83331,-27.931288,gbif,5/11/2022,4199097711
"Haplospiza unicolor Cabanis, 1851",-44.816353,-23.142773,gbif,5/14/2022,4253779487
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,5/21/2022,4385688848
"Haplospiza unicolor Cabanis, 1851",-49.372894,-28.025797,gbif,5/23/2022,4196108481
"Haplospiza unicolor Cabanis, 1851",-49.22726,-27.913883,gbif,5/22/2022,4271985305
"Haplospiza unicolor Cabanis, 1851",-51.066833,-26.144926,gbif,5/25/2022,4333416221
"Haplospiza unicolor Cabanis, 1851",-51.066833,-26.144926,gbif,5/25/2022,4305680707
"Haplospiza unicolor Cabanis, 1851",-51.074974,-26.153835,gbif,5/29/2022,4232683011
"Haplospiza unicolor Cabanis, 1851",-51.074974,-26.153835,gbif,5/29/2022,4336925270
"Haplospiza unicolor Cabanis, 1851",-42.979267,-22.523293,gbif,5/29/2022,4368383190
"Haplospiza unicolor Cabanis, 1851",-42.979267,-22.523293,gbif,5/29/2022,4225194943
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/14/2022,4240036453
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/13/2022,4203367621
"Haplospiza unicolor Cabanis, 1851",-51.659454,-26.1085,gbif,5/31/2022,4238476885
"Haplospiza unicolor Cabanis, 1851",-49.176178,-27.67893,gbif,5/22/2022,4324240461
"Haplospiza unicolor Cabanis, 1851",-45.282764,-22.558086,gbif,5/29/2022,4328144787
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,5/14/2022,4691270828
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/14/2022,4680522245
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/14/2022,4704785705
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,5/13/2022,4837909126
"Haplospiza unicolor Cabanis, 1851",-46.351727,-23.195837,gbif,6/26/2022,3858885424
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,6/5/2022,4374541493
"Haplospiza unicolor Cabanis, 1851",-44.55446,-22.3862,gbif,6/16/2022,4214080962
"Haplospiza unicolor Cabanis, 1851",-47.56407,-24.01551,gbif,6/16/2022,4373276816
"Haplospiza unicolor Cabanis, 1851",-54.398613,-25.721146,gbif,6/19/2022,4179855949
"Haplospiza unicolor Cabanis, 1851",-54.398613,-25.721146,gbif,6/19/2022,4321626409
"Haplospiza unicolor Cabanis, 1851",-47.27701,-23.408535,gbif,6/20/2022,4316546773
"Haplospiza unicolor Cabanis, 1851",-45.057236,-22.684437,gbif,6/20/2022,4343685096
"Haplospiza unicolor Cabanis, 1851",-47.492252,-23.995142,gbif,6/22/2022,4358380009
"Haplospiza unicolor Cabanis, 1851",-48.2985,-24.312246,gbif,6/22/2022,4205798338
"Haplospiza unicolor Cabanis, 1851",-54.398613,-25.721146,gbif,6/19/2022,4391367022
"Haplospiza unicolor Cabanis, 1851",-45.057236,-22.684437,gbif,6/20/2022,4308352314
"Haplospiza unicolor Cabanis, 1851",-45.057236,-22.684437,gbif,6/20/2022,4357992332
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,6/28/2022,4307706102
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,6/25/2022,4322530364
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,6/25/2022,4288545164
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,6/25/2022,4373812080
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,6/25/2022,4371472996
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,6/25/2022,4260073813
"Haplospiza unicolor Cabanis, 1851",-48.40946,-24.26784,gbif,6/25/2022,4202354703
"Haplospiza unicolor Cabanis, 1851",-47.56407,-24.01551,gbif,6/16/2022,4393651585
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,6/5/2022,4805795565
"Haplospiza unicolor Cabanis, 1851",-43.344353,-22.971902,gbif,7/9/2022,3873828836
"Haplospiza unicolor Cabanis, 1851",-43.293821,-22.946011,gbif,7/9/2022,3874195898
"Haplospiza unicolor Cabanis, 1851",-43.293564,-22.947232,gbif,7/9/2022,3947262694
"Haplospiza unicolor Cabanis, 1851",-44.620243,-22.421036,gbif,7/2/2022,4313290438
"Haplospiza unicolor Cabanis, 1851",-45.66585,-22.95153,gbif,7/2/2022,4375398791
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/4/2022,4313204000
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/4/2022,4267154973
"Haplospiza unicolor Cabanis, 1851",-44.620243,-22.421036,gbif,7/2/2022,4363908836
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/9/2022,4387286330
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/9/2022,4268504847
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/9/2022,4374450808
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/9/2022,4389115127
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/9/2022,4295862412
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/9/2022,4380461145
"Haplospiza unicolor Cabanis, 1851",-46.791187,-23.413355,gbif,7/5/2022,4251994527
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,7/11/2022,4248774964
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,7/13/2022,4269998129
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,7/13/2022,4291518655
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,7/13/2022,4375027330
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/14/2022,4252337106
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/14/2022,4395749062
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/14/2022,4367796315
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/14/2022,4244577247
"Haplospiza unicolor Cabanis, 1851",-48.116856,-24.50998,gbif,7/16/2022,4246265460
"Haplospiza unicolor Cabanis, 1851",-44.746155,-22.36607,gbif,7/16/2022,4336179322
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/17/2022,4255795682
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/17/2022,4362062658
"Haplospiza unicolor Cabanis, 1851",-49.55533,-28.548346,gbif,7/17/2022,4390381408
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/17/2022,4301534017
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/17/2022,4373983867
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/17/2022,4296944173
"Haplospiza unicolor Cabanis, 1851",-43.29156,-22.947334,gbif,7/16/2022,4354065286
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/17/2022,4258569887
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/17/2022,4390412670
"Haplospiza unicolor Cabanis, 1851",-45.83854,-22.943043,gbif,7/19/2022,4245812763
"Haplospiza unicolor Cabanis, 1851",-47.460316,-24.021465,gbif,7/22/2022,4285457511
"Haplospiza unicolor Cabanis, 1851",-47.460316,-24.021465,gbif,7/22/2022,4339868627
"Haplospiza unicolor Cabanis, 1851",-47.460316,-24.021465,gbif,7/22/2022,4291591525
"Haplospiza unicolor Cabanis, 1851",-47.460316,-24.021465,gbif,7/22/2022,4338514940
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,7/24/2022,4248102940
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,7/24/2022,4282422856
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,7/24/2022,4243616518
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/17/2022,4352481544
"Haplospiza unicolor Cabanis, 1851",-55.844666,-27.319574,gbif,7/24/2022,4188666157
"Haplospiza unicolor Cabanis, 1851",-46.405167,-23.987606,gbif,7/25/2022,4256542236
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,7/25/2022,4352512796
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,7/26/2022,4255399962
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/14/2022,4378275766
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,7/27/2022,4247781228
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,7/27/2022,4279160537
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,7/27/2022,4370517178
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,7/28/2022,4354709107
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,7/29/2022,4382403719
"Haplospiza unicolor Cabanis, 1851",-42.838177,-22.377514,gbif,7/30/2022,4380501357
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,7/30/2022,4183629754
"Haplospiza unicolor Cabanis, 1851",-48.831905,-25.480335,gbif,7/30/2022,4320392616
"Haplospiza unicolor Cabanis, 1851",-47.40121,-24.046255,gbif,7/30/2022,4275165254
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,7/31/2022,4263095011
"Haplospiza unicolor Cabanis, 1851",-47.40121,-24.046255,gbif,7/30/2022,4249303319
"Haplospiza unicolor Cabanis, 1851",-45.481945,-22.689444,gbif,7/29/2022,4328395027
"Haplospiza unicolor Cabanis, 1851",-47.460316,-24.021465,gbif,7/22/2022,4377475501
"Haplospiza unicolor Cabanis, 1851",-44.61523,-22.432112,gbif,7/14/2022,4322652990
"Haplospiza unicolor Cabanis, 1851",-54.2171,-26.86841,gbif,7/23/2022,4316994698
"Haplospiza unicolor Cabanis, 1851",-48.831905,-25.480335,gbif,7/30/2022,4345278651
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/14/2022,4658328428
"Haplospiza unicolor Cabanis, 1851",-43.284176,-22.95544,gbif,7/17/2022,4806457765
"Haplospiza unicolor Cabanis, 1851",-44.756813,-22.373522,gbif,7/14/2022,4828619145
"Haplospiza unicolor Cabanis, 1851",-47.152634,-24.016573,gbif,7/27/2022,4662807639
"Haplospiza unicolor Cabanis, 1851",-47.561876,-24.004135,gbif,8/13/2022,3912163168
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/1/2022,4271103539
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/1/2022,4209028123
"Haplospiza unicolor Cabanis, 1851",-48.425602,-24.29292,gbif,8/5/2022,4306545967
"Haplospiza unicolor Cabanis, 1851",-42.558075,-22.336803,gbif,8/2/2022,4360539894
"Haplospiza unicolor Cabanis, 1851",-48.425602,-24.29292,gbif,8/5/2022,4294514169
"Haplospiza unicolor Cabanis, 1851",-48.425602,-24.29292,gbif,8/5/2022,4311689367
"Haplospiza unicolor Cabanis, 1851",-48.425602,-24.29292,gbif,8/5/2022,4290479981
"Haplospiza unicolor Cabanis, 1851",-44.170914,-23.141779,gbif,8/6/2022,4269340539
"Haplospiza unicolor Cabanis, 1851",-42.604507,-22.41749,gbif,8/6/2022,4348577992
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/6/2022,4304092818
"Haplospiza unicolor Cabanis, 1851",-44.17066,-23.141275,gbif,8/6/2022,4259529647
"Haplospiza unicolor Cabanis, 1851",-44.167114,-23.140892,gbif,8/6/2022,4294641675
"Haplospiza unicolor Cabanis, 1851",-44.167114,-23.140892,gbif,8/6/2022,4289976471
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,8/7/2022,4265522322
"Haplospiza unicolor Cabanis, 1851",-47.17568,-24.293676,gbif,8/2/2022,4196303823
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/8/2022,4349919455
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/8/2022,4355473513
"Haplospiza unicolor Cabanis, 1851",-47.17568,-24.293676,gbif,8/8/2022,4271636445
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,8/7/2022,4395872277
"Haplospiza unicolor Cabanis, 1851",-54.460403,-25.630175,gbif,8/11/2022,4307245147
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/12/2022,4322019037
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,8/10/2022,4229094635
"Haplospiza unicolor Cabanis, 1851",-43.291363,-22.946724,gbif,8/12/2022,4274467906
"Haplospiza unicolor Cabanis, 1851",-54.325504,-25.693436,gbif,8/11/2022,4360474212
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,8/13/2022,4229690605
"Haplospiza unicolor Cabanis, 1851",-48.410725,-24.21524,gbif,8/13/2022,4231104526
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,8/10/2022,4276640718
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,8/13/2022,4379744779
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,8/11/2022,4233285042
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,8/10/2022,4299111629
"Haplospiza unicolor Cabanis, 1851",-50.17481,-29.480993,gbif,8/11/2022,4222422876
"Haplospiza unicolor Cabanis, 1851",-44.174614,-23.144964,gbif,8/14/2022,4351492654
"Haplospiza unicolor Cabanis, 1851",-47.561188,-24.00366,gbif,8/14/2022,4298345791
"Haplospiza unicolor Cabanis, 1851",-45.8244,-23.584932,gbif,8/9/2022,4281986325
"Haplospiza unicolor Cabanis, 1851",-43.28628,-22.950775,gbif,8/6/2022,4292455111
"Haplospiza unicolor Cabanis, 1851",-54.014366,-25.809511,gbif,8/15/2022,4186131914
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/16/2022,4312903089
"Haplospiza unicolor Cabanis, 1851",-42.49676,-22.310295,gbif,8/16/2022,4342032678
"Haplospiza unicolor Cabanis, 1851",-43.2724,-22.949541,gbif,8/16/2022,4349242216
